"n_participant","n_items","prevalence_type","seed","no_of_cores","name","internal_assign","external_assign","sequential_assign","integrative_assign","guess_assign","bias1_assign","bias2_assign","total_runtime_assign","internal_refit_loo","external_refit_loo","sequential_refit_loo","integrative_refit_loo","guess_refit_loo","bias1_refit_loo","bias2_refit_loo","internal_refit_waic","external_refit_waic","sequential_refit_waic","integrative_refit_waic","guess_refit_waic","bias1_refit_waic","bias2_refit_waic","total_runtime_refit_loo","total_runtime_refit_waic"
150,60,"equal",1244,4,"AMD EPYC 9B45",114.773801326752,24.5739932060242,259.562622308731,159.513040542603,21.8156571388245,22.4971561431885,22.7160561084747,625.452326774597,22.4328846931458,3.09336018562317,59.4645640850067,39.3496868610382,3.02178525924683,1.40492010116577,1.24882054328918,23.1681842803955,3.19460368156433,85.5874156951904,32.6870579719543,2.65454530715942,1.80012798309326,1.40160584449768,130.016021728516,150.493540763855
150,60,"equal",1245,4,"AMD EPYC 9B45",112.634373903275,22.0112073421478,245.671667814255,155.39897942543,22.0784993171692,21.8482990264893,23.7776734828949,603.420700311661,20.7243399620056,3.99711894989014,54.1611895561218,30.6060388088226,3.14177441596985,0.914327621459961,0.922861576080322,22.9995458126068,4.2412588596344,53.2521402835846,32.238391160965,3.48667073249817,1.17383456230164,1.16882467269897,114.46765089035,118.56066608429
150,60,"equal",1246,4,"AMD EPYC 9B45",116.426105737686,23.3412549495697,252.128979921341,158.668210983276,22.0761458873749,22.8932344913483,22.2684218883514,617.802353858948,13.158899307251,4.48200392723083,64.4378397464752,24.3570983409882,4.09345459938049,0.891582250595093,1.16578054428101,18.2349848747253,4.71443247795105,54.6987035274506,23.5924079418182,4.33200359344482,1.24152517318726,1.53506755828857,112.586658716202,108.349125146866
150,60,"equal",1247,4,"AMD EPYC 9B45",107.621837615967,21.3554847240448,236.762356758118,148.425066232681,20.7996723651886,21.5286438465118,22.5407617092133,579.033823251724,20.4438519477844,3.81763100624084,70.4711403846741,23.5838916301727,2.64602756500244,1.02248215675354,0.99521017074585,20.5533983707428,3.98953986167908,64.9502539634705,24.3618953227997,3.18539214134216,1.51595973968506,1.22395706176758,122.980234861374,119.780396461487
150,60,"equal",1248,4,"AMD EPYC 9B45",128.876568078995,27.5671746730804,265.666436910629,163.796119451523,23.2892670631409,22.0850865840912,23.2871000766754,654.567752838135,25.7732541561127,3.32041931152344,54.4943587779999,23.106870174408,3.76176691055298,1.09168434143066,1.17066478729248,24.7262773513794,3.15954351425171,76.3443992137909,19.1357395648956,3.93560075759888,1.42787718772888,1.42899584770203,112.71901845932,130.158433437347
150,60,"equal",1249,4,"AMD EPYC 9B45",108.086183786392,21.7829277515411,237.435428857803,149.226525783539,20.4627633094788,20.8891451358795,21.1228680610657,579.005842685699,20.9030818939209,3.27023696899414,65.4512100219727,25.4263696670532,2.73797082901001,1.16033887863159,0.726771116256714,24.2739884853363,2.78948521614075,68.1166498661041,24.5445559024811,3.49569964408875,1.37696743011475,1.40542697906494,119.675979375839,126.002773523331
150,60,"equal",1250,4,"AMD EPYC 9B45",108.468456983566,21.3685538768768,247.963057994843,148.919385671616,20.9983770847321,20.8746962547302,21.2851073741913,589.877635240555,22.9877905845642,2.96857619285583,62.8274121284485,25.6608295440674,3.28958630561829,0,1.12196135520935,24.0894935131073,2.77843523025513,65.2819991111755,27.7219219207764,3.55162382125854,0,1.46443939208984,118.856156110764,124.887912988663
150,60,"equal",1251,4,"AMD EPYC 9B45",106.986954689026,21.1185266971588,249.478003740311,147.86208987236,21.6984322071075,21.3264057636261,21.7448582649231,590.215271234512,27.0863626003265,3.01359820365906,64.4019739627838,22.8846769332886,2.96110892295837,1.00348377227783,0.886430740356445,29.3382477760315,2.74524092674255,67.293128490448,23.5943286418915,3.10069370269775,1.27626276016235,1.07318329811096,122.237635135651,128.421085596085
150,60,"equal",1252,4,"AMD EPYC 9B45",108.663863182068,21.4570169448853,244.994818925858,148.105563879013,20.8114233016968,21.1779465675354,21.7009222507477,586.911555051804,24.7237930297852,3.44638085365295,63.0765814781189,20.2813673019409,3.2305428981781,0.887875080108643,0.721418380737305,25.0500433444977,3.64051795005798,66.4852759838104,22.4815185070038,3.54463505744934,1.24300479888916,0,116.367959022522,122.444995641708
150,60,"equal",1253,4,"AMD EPYC 9B45",109.007253646851,21.3429501056671,234.516193151474,145.582677364349,20.6792485713959,20.9394445419312,21.2231385707855,573.290905952454,21.8680348396301,3.61979556083679,60.371682882309,29.0563659667969,2.54994630813599,0.834208250045776,1.0381007194519,25.6949641704559,3.23795175552368,66.9176075458527,24.1803212165833,3.12721157073975,1.35831713676453,1.2576892375946,119.338134527206,125.774062633514
150,60,"equal",1254,4,"AMD EPYC 9B45",107.135048151016,21.3147263526917,235.13717508316,148.389699697495,21.2006154060364,21.5597002506256,21.7057511806488,576.442716121674,18.0902919769287,3.50056099891663,56.329409122467,30.3849444389343,3.03903198242188,0.874413013458252,1.00509977340698,21.2868204116821,3.42895126342773,60.5410878658295,26.1700644493103,3.48190975189209,1.41426181793213,1.47805547714233,113.223751306534,117.801151037216
