"n_items","n_participants","prevalence","method","seed","accuracy","precision","recall","f1"
60,150,"equal","waic","1246",0.56,0.688836114155807,0.55996166874412,0.506728342038315
60,150,"equal","hbi","1246",0.74,0.785253623188406,0.722936150972133,0.79877089076303
60,150,"extreme","bf_ps","1246",0.926666666666667,0.891138101664417,0.868255894590846,0.872237873489245
60,150,"extreme","psis","1246",0.793333333333333,0.644978354978355,0.56451687471105,0.679195621132794
60,150,"extreme","waic","1246",0.766666666666667,0.621028181922328,0.551427415626445,0.658994708994709
60,150,"extreme","hbi","1246",0.853333333333333,0.813729246487867,0.764285714285714,0.844586494775752
120,150,"equal","bf_ps","1246",0.833333333333333,0.870908363345338,0.843586744639376,0.839878423719887
120,150,"equal","psis","1246",0.526666666666667,0.66269982740571,0.522897339968278,0.539767385117866
120,150,"equal","waic","1246",0.54,0.71451770338284,0.53351878661457,0.500590943448086
120,150,"equal","hbi","1246",0.74,0.795368072787428,0.746459385177921,0.71934083978419
120,150,"extreme","bf_ps","1246",0.913333333333333,0.928923293455313,0.833333333333333,0.860889020620655
120,150,"extreme","psis","1246",0.76,0.647460631156283,0.513840963116325,0.656459185318855
120,150,"extreme","waic","1246",0.746666666666667,0.661338761838762,0.534084809447128,0.667263555815694
120,150,"extreme","hbi","1246",0.853333333333333,0.884018155757286,0.76535541752933,0.782910318418163
60,300,"equal","bf_ps","1246",0.81,0.874140137656476,0.817567937429331,0.809980205265837
60,300,"equal","psis","1246",0.506666666666667,0.687369376974534,0.508562395013706,0.474041852097648
60,300,"equal","waic","1246",0.486666666666667,0.680922344392664,0.487624758022637,0.450728683273593
60,300,"equal","hbi","1246",0.753333333333333,0.840287209256764,0.760705334765485,0.746110257723161
60,300,"extreme","bf_ps","1246",0.896666666666667,0.85671768707483,0.786326979116802,0.80890180763916
60,300,"extreme","psis","1246",0.733333333333333,0.651385281385281,0.504467409186755,0.645314875291458
60,300,"extreme","waic","1246",0.74,0.657998102466793,0.497756050996684,0.640351569588097
60,300,"extreme","hbi","1246",0.866666666666667,0.847879248411163,0.750421707917413,0.771684040785495
120,300,"equal","bf_ps","1246",0.84,0.871677364780813,0.849980096531821,0.83739581153518
120,300,"equal","psis","1246",0.526666666666667,0.696005810334554,0.543873176631797,0.491172883297379
120,300,"equal","waic","1246",0.53,0.703190036860128,0.549728432487053,0.497803891481189
120,300,"equal","hbi","1246",0.803333333333333,0.862262231578441,0.784990297059263,0.785402606844629
120,300,"extreme","bf_ps","1246",0.903333333333333,0.863480038480039,0.821266037720992,0.831141622250828
120,300,"extreme","psis","1246",0.723333333333333,0.725157262828496,0.545709863063781,0.60478362735923
120,300,"extreme","waic","1246",0.746666666666667,0.768453227663754,0.561661049740002,0.550888666503391
120,300,"extreme","hbi","1246",0.856666666666667,0.848836543433723,0.773147398494281,0.772422704554511
60,150,"equal","bf_ps","1247",0.813333333333333,0.882337175020102,0.818090145148969,0.814186600618693
60,150,"equal","psis","1247",0.566666666666667,0.727788668551344,0.575034053979403,0.528719465462266
60,150,"equal","waic","1247",0.54,0.699133727770487,0.545499059203461,0.501834673263245
60,150,"equal","hbi","1247",0.706666666666667,0.682372949179672,0.71018710459012,0.788227687617931
60,150,"extreme","bf_ps","1247",0.933333333333333,0.880315336837076,0.877858969674826,0.863713311411521
60,150,"extreme","psis","1247",0.773333333333333,0.781280193236715,0.63231031543052,0.620773051253098
60,150,"extreme","waic","1247",0.78,0.776436130007559,0.62273083146302,0.612217231390164
60,150,"extreme","hbi","1247",0.913333333333333,0.877631578947368,0.845798319327731,0.829913056131544
120,150,"equal","bf_ps","1247",0.866666666666667,0.889614512471655,0.862549019607843,0.856050569874057
120,150,"equal","psis","1247",0.56,0.686264271790588,0.583326542738307,0.552297596964798
120,150,"equal","waic","1247",0.553333333333333,0.672922595611671,0.567621594092182,0.545772257088052
120,150,"equal","hbi","1247",0.78,0.758172168388887,0.754323062558357,0.721121377434808
120,150,"extreme","bf_ps","1247",0.933333333333333,0.887654505684984,0.883074534161491,0.880693581780538
120,150,"extreme","psis","1247",0.753333333333333,0.677327732561203,0.529750542847043,0.675834748160724
120,150,"extreme","waic","1247",0.74,0.657620724346076,0.493777457960915,0.632063492063492
120,150,"extreme","hbi","1247",0.8,0.825094801838988,0.78060899863657,0.732839802587702
60,300,"equal","bf_ps","1247",0.816666666666667,0.856570797333018,0.822834132909227,0.814173238856783
60,300,"equal","psis","1247",0.536666666666667,0.708044941450345,0.550869124164548,0.505372906760925
60,300,"equal","waic","1247",0.526666666666667,0.691698870235456,0.535988253401324,0.494243667013774
60,300,"equal","hbi","1247",0.73,0.717821057308928,0.738697190664323,0.699765966044442
60,300,"extreme","bf_ps","1247",0.903333333333333,0.865358451072737,0.833237873618999,0.844475683124577
60,300,"extreme","psis","1247",0.743333333333333,0.701141096979526,0.531441459688802,0.580329145828372
60,300,"extreme","waic","1247",0.73,0.695586272547057,0.518454446701789,0.564859590734405
60,300,"extreme","hbi","1247",0.833333333333333,0.799701065993408,0.716636738544957,0.71983649165367
120,300,"equal","bf_ps","1247",0.862876254180602,0.882743097238896,0.866238998659439,0.862312409025056
120,300,"equal","psis","1247",0.56,0.723818325186073,0.55879023308947,0.50765674983713
120,300,"equal","waic","1247",0.57,0.715971546334109,0.567937603725216,0.539764661608324
120,300,"equal","hbi","1247",0.806666666666667,0.831953332711531,0.807175226271659,0.794790428357691
120,300,"extreme","bf_ps","1247",0.923333333333333,0.897904026475455,0.857142857142857,0.865311711370529
120,300,"extreme","psis","1247",0.74,0.712710094340945,0.54480039734277,0.574670453282415
120,300,"extreme","waic","1247",0.74,0.63873488147073,0.515428074750109,0.638266078184111
120,300,"extreme","hbi","1247",0.903333333333333,0.88590384218767,0.835164835164835,0.838476513418109
60,150,"equal","bf_ps","1248",0.826666666666667,0.843361028621975,0.831410789538868,0.827161035541904
60,150,"equal","psis","1248",0.586666666666667,0.711185124456287,0.56741093471389,0.54236759080732
60,150,"equal","waic","1248",0.553333333333333,0.69793956043956,0.533109439821262,0.510637177701111
60,150,"equal","hbi","1248",0.8,0.862622826908541,0.775890775890776,0.778582151650067
60,150,"extreme","bf_ps","1248",0.9,0.867338962942285,0.835501744557472,0.823836494067045
60,150,"extreme","psis","1248",0.713333333333333,0.694176060118089,0.539995934577978,0.579791433947097
60,150,"extreme","waic","1248",0.726666666666667,0.632190476190476,0.50450379513847,0.628946648052339
60,150,"extreme","hbi","1248",0.853333333333333,0.854957860337117,0.775793650793651,0.853292546399676
120,150,"equal","bf_ps","1248",0.853333333333333,0.877102868174297,0.849016067965648,0.850781046910079
120,150,"equal","psis","1248",0.546666666666667,0.686930526122255,0.549601910694348,0.50203452461517
120,150,"equal","waic","1248",0.613333333333333,0.718908812768907,0.612996849089286,0.595901171388677
120,150,"equal","hbi","1248",0.833333333333333,0.881181318681319,0.803011204481793,0.816754352725315
120,150,"extreme","bf_ps","1248",0.926666666666667,0.936323218425947,0.860037348272642,0.885252394968877
120,150,"extreme","psis","1248",0.813333333333333,0.806077979991023,0.599149514878415,0.685868821873423
120,150,"extreme","waic","1248",0.8,0.793166109253066,0.582196646774652,0.665104930150568
120,150,"extreme","hbi","1248",0.866666666666667,0.884833721286923,0.784407096171802,0.786537510108939
60,300,"equal","bf_ps","1248",0.84,0.878328502232011,0.82414460704456,0.833121133355325
60,300,"equal","psis","1248",0.523333333333333,0.639492916121437,0.51664950626422,0.530561035071886
60,300,"equal","waic","1248",0.52,0.64100757161102,0.514116165884043,0.529740286046514
60,300,"equal","hbi","1248",0.8,0.882928975786119,0.768519715578539,0.767602253996651
60,300,"extreme","bf_ps","1248",0.9,0.885169285105347,0.834329263292374,0.840222737294364
60,300,"extreme","psis","1248",0.75,0.709269237263096,0.523844861519338,0.676525990582026
60,300,"extreme","waic","1248",0.723333333333333,0.679891854555794,0.505469522169422,0.650975768729392
60,300,"extreme","hbi","1248",0.856666666666667,0.862570560138949,0.775617142080253,0.761841156038486
120,300,"equal","bf_ps","1248",0.843333333333333,0.888664130900156,0.839912086471175,0.840218067347484
120,300,"equal","psis","1248",0.536666666666667,0.705315053358417,0.538453630689983,0.485018024622308
120,300,"equal","waic","1248",0.51,0.688777971972509,0.508214711843378,0.464171026976614
120,300,"equal","hbi","1248",0.76,0.827512984024719,0.740565516065403,0.728829512262153
120,300,"extreme","bf_ps","1248",0.916666666666667,0.876799816724629,0.850349898580122,0.860605691551983
120,300,"extreme","psis","1248",0.733333333333333,0.640998438843387,0.51892132715155,0.654308072064921
120,300,"extreme","waic","1248",0.756666666666667,0.654477417839194,0.532944074181397,0.671040354435785
120,300,"extreme","hbi","1248",0.89,0.877603432225281,0.801361199652275,0.819848557252792
60,150,"equal","bf_ps","1249",0.886666666666667,0.905452160621333,0.880380298572518,0.885651749071722
60,150,"equal","psis","1249",0.58,0.736980757215167,0.586308161708619,0.536491636823863
60,150,"equal","waic","1249",0.56,0.726859187324304,0.573549362536777,0.526881028874974
60,150,"equal","hbi","1249",0.78,0.82148105306,0.786449820202681,0.75945298079931
60,150,"extreme","bf_ps","1249",0.933333333333333,0.896698750422155,0.878225478225478,0.859958629336339
60,150,"extreme","psis","1249",0.733333333333333,0.716503654003654,0.577452177452177,0.604345509824478
60,150,"extreme","waic","1249",0.706666666666667,0.711754593389867,0.556288156288156,0.580531897096314
60,150,"extreme","hbi","1249",0.9,0.85501012145749,0.823280423280423,0.888647137703741
120,150,"equal","bf_ps","1249",0.82,0.898507790212859,0.805585392051557,0.808814190279708
120,150,"equal","psis","1249",0.533333333333333,0.710643504055487,0.537308120668696,0.491638563798256
120,150,"equal","waic","1249",0.526666666666667,0.70691391941392,0.529789323676215,0.500409956145641
120,150,"equal","hbi","1249",0.786666666666667,0.848490165296888,0.770357570945999,0.766300850061301
120,150,"extreme","bf_ps","1249",0.926666666666667,0.867153550383364,0.823486438654978,0.840555834588984
120,150,"extreme","psis","1249",0.72,0.704556881027469,0.509347861875952,0.553121418796167
120,150,"extreme","waic","1249",0.68,0.680536130536131,0.466076058772688,0.501425347279352
120,150,"extreme","hbi","1249",0.886666666666667,0.844759009986974,0.762589002757542,0.774444625625426
60,300,"equal","bf_ps","1249",0.82,0.883761105086157,0.817111806473509,0.820685022835425
60,300,"equal","psis","1249",0.543333333333333,0.70660456959084,0.532201467475824,0.500933844309083
60,300,"equal","waic","1249",0.55,0.710640512758848,0.538017783930438,0.506558216104053
60,300,"equal","hbi","1249",0.786666666666667,0.835378265645164,0.785511771570002,0.78531737046025
60,300,"extreme","bf_ps","1249",0.93,0.892762660619803,0.84550181276524,0.861650279735386
60,300,"extreme","psis","1249",0.73,0.647410345972088,0.514282649144951,0.644008299392915
60,300,"extreme","waic","1249",0.713333333333333,0.641872859507564,0.49902402439939,0.6162674741258
60,300,"extreme","hbi","1249",0.893333333333333,0.841392115356781,0.779978640285546,0.783194539756418
120,300,"equal","bf_ps","1249",0.826666666666667,0.897869976145182,0.824123343728207,0.828123411891834
120,300,"equal","psis","1249",0.516666666666667,0.715347018172592,0.516991527920562,0.483587686233633
120,300,"equal","waic","1249",0.506666666666667,0.708422344681156,0.505990281908744,0.484193767741047
120,300,"equal","hbi","1249",0.793333333333333,0.846381048145754,0.788200960310119,0.790023305622214
120,300,"extreme","bf_ps","1249",0.923333333333333,0.886511281531246,0.836381051898293,0.853739133487369
120,300,"extreme","psis","1249",0.77,0.69911220043573,0.541241835451571,0.69417680023832
120,300,"extreme","waic","1249",0.76,0.67618015732885,0.514975191146186,0.66449351762563
120,300,"extreme","hbi","1249",0.886666666666667,0.872017711492497,0.78723192516296,0.806520806520806
60,150,"equal","bf_ps","1250",0.786666666666667,0.86186987615559,0.817058092811269,0.817657375846745
60,150,"equal","psis","1250",0.62,0.728624871001032,0.574614069133125,0.66406697781053
60,150,"equal","waic","1250",0.586666666666667,0.710817619730819,0.542442574565987,0.632868618297407
60,150,"equal","hbi","1250",0.66,0.679565672422815,0.709496974760133,0.779902577054316
60,150,"extreme","bf_ps","1250",0.913333333333333,0.870098039215686,0.772581032412965,0.880582453849781
60,150,"extreme","psis","1250",0.733333333333333,0.625652497652886,0.487749099639856,0.611523687362853
60,150,"extreme","waic","1250",0.72,0.622815496739547,0.470264105642257,0.602145386684493
60,150,"extreme","hbi","1250",0.906666666666667,0.856775371338478,0.754723889555822,0.867147114273551
120,150,"equal","bf_ps","1250",0.806666666666667,0.881751305173232,0.808812615955473,0.804084429470713
120,150,"equal","psis","1250",0.513333333333333,0.685044419459116,0.517603404998363,0.502743844849108
120,150,"equal","waic","1250",0.52,0.691679537427619,0.516713958310597,0.502329050000097
120,150,"equal","hbi","1250",0.78,0.845849094786656,0.780210265924552,0.764286502057152
120,150,"extreme","bf_ps","1250",0.906666666666667,0.890052599730019,0.789424860853432,0.810753317720531
120,150,"extreme","psis","1250",0.78,0.655624568668047,0.489486703772418,0.636669950738916
120,150,"extreme","waic","1250",0.773333333333333,0.650997120487375,0.485783000068714,0.63070300301344
120,150,"extreme","hbi","1250",0.873333333333333,0.849813928761297,0.717996289424861,0.819837600758653
60,300,"equal","bf_ps","1250",0.83,0.886131400943815,0.844165827659097,0.846869104561232
60,300,"equal","psis","1250",0.573333333333333,0.743052634779798,0.553375504288338,0.52399171255322
60,300,"equal","waic","1250",0.55,0.739852026953103,0.525510523381074,0.496646851538156
60,300,"equal","hbi","1250",0.76,0.855417732817837,0.784060923878553,0.770786093579866
60,300,"extreme","bf_ps","1250",0.903333333333333,0.898030876844436,0.793382106071355,0.827176353397316
60,300,"extreme","psis","1250",0.75,0.71811914259137,0.562752397084122,0.549872172594496
60,300,"extreme","waic","1250",0.713333333333333,0.691485555261065,0.508315351160743,0.493236214863813
60,300,"extreme","hbi","1250",0.89,0.872503541368121,0.752658558587845,0.775451334566498
120,300,"equal","bf_ps","1250",0.796666666666667,0.86842930970838,0.800267483194313,0.795191779136691
120,300,"equal","psis","1250",0.533333333333333,0.696918862267158,0.53199075411619,0.496397777284371
120,300,"equal","waic","1250",0.51,0.683113844899296,0.505292162347912,0.472549863719901
120,300,"equal","hbi","1250",0.72,0.677003890304189,0.715223790920655,0.795519868223755
120,300,"extreme","bf_ps","1250",0.883333333333333,0.851468386447708,0.752585813376087,0.761190578333436
120,300,"extreme","psis","1250",0.756666666666667,0.613983076627494,0.489118615258433,0.62173905270042
120,300,"extreme","waic","1250",0.75,0.611779638490165,0.471566258800301,0.606690071856711
120,300,"extreme","hbi","1250",0.843333333333333,0.83328039909727,0.694016722892103,0.6759215288491
60,150,"equal","bf_ps","1251",0.813333333333333,0.861988237684832,0.827777777777778,0.82185433614005
60,150,"equal","psis","1251",0.553333333333333,0.725793650793651,0.545759637188209,0.514706049643938
60,150,"equal","waic","1251",0.52,0.711976361601436,0.507074829931973,0.464535935698314
60,150,"equal","hbi","1251",0.753333333333333,0.809907662124411,0.758730158730159,0.749289187105325
60,150,"extreme","bf_ps","1251",0.92,0.912769890564922,0.835476254121001,0.864773581622073
60,150,"extreme","psis","1251",0.76,0.747294372294372,0.574149705324525,0.640742446051123
60,150,"extreme","waic","1251",0.726666666666667,0.73023088023088,0.525641221471213,0.595424821705116
60,150,"extreme","hbi","1251",0.88,0.873242630385488,0.737137383689108,0.863989191844756
120,150,"equal","bf_ps","1251",0.813333333333333,0.872010342598578,0.828275658089323,0.809250615139673
120,150,"equal","psis","1251",0.5,0.671020103373045,0.501281672089126,0.44178630101598
120,150,"equal","waic","1251",0.506666666666667,0.615387872628726,0.503815439219166,0.525735453005452
120,150,"equal","hbi","1251",0.746666666666667,0.821321160042965,0.761579414374445,0.727221309979931
120,150,"extreme","bf_ps","1251",0.92,0.86198676139766,0.80989010989011,0.827932153967893
120,150,"extreme","psis","1251",0.76,0.696697012138189,0.57130670747692,0.639472345375799
120,150,"extreme","waic","1251",0.766666666666667,0.680151515151515,0.545296547424207,0.620073940507377
120,150,"extreme","hbi","1251",0.86,0.823432343234323,0.708991008991009,0.708837381106289
60,300,"equal","bf_ps","1251",0.81,0.855971523708938,0.821735866244367,0.813449999835411
60,300,"equal","psis","1251",0.503333333333333,0.702821059488649,0.502680244995435,0.450727326030006
60,300,"equal","waic","1251",0.49,0.69598829793799,0.485353373268834,0.430491399756025
60,300,"equal","hbi","1251",0.79,0.836968190057052,0.787152541940504,0.781763417689568
60,300,"extreme","bf_ps","1251",0.896666666666667,0.885052202699262,0.792001449702688,0.823839946883922
60,300,"extreme","psis","1251",0.72,0.69682013993068,0.500382054251576,0.554194356796875
60,300,"extreme","waic","1251",0.696666666666667,0.688816509653411,0.482670735028284,0.53120565390504
60,300,"extreme","hbi","1251",0.876666666666667,0.867534002640386,0.762483209658132,0.785039955444999
120,300,"equal","bf_ps","1251",0.836666666666667,0.877412492470159,0.83945085224155,0.837192947523326
120,300,"equal","psis","1251",0.526666666666667,0.694259733240139,0.532280497273075,0.47650364664818
120,300,"equal","waic","1251",0.523333333333333,0.694288293479633,0.52816934897588,0.471644654669993
120,300,"equal","hbi","1251",0.783333333333333,0.826605968766046,0.784033746824444,0.769349315735951
120,300,"extreme","bf_ps","1251",0.926666666666667,0.914664855841326,0.836904761904762,0.860881231750867
120,300,"extreme","psis","1251",0.76,0.640789817019472,0.52724292615597,0.649768402167872
120,300,"extreme","waic","1251",0.736666666666667,0.680424067775258,0.504830917874396,0.541077742871034
120,300,"extreme","hbi","1251",0.876666666666667,0.881632113590876,0.770445134575569,0.785329785825636
60,150,"equal","bf_ps","1252",0.84,0.882758275724083,0.847269960615825,0.845032498555795
60,150,"equal","psis","1252",0.573333333333333,0.725785869903517,0.551784222460914,0.51137362746517
60,150,"equal","waic","1252",0.573333333333333,0.686623673416957,0.552634562596969,0.58525767570257
60,150,"equal","hbi","1252",0.706666666666667,0.752378240171228,0.74171440506027,0.701926064709184
60,150,"extreme","bf_ps","1252",0.873333333333333,0.829680735930736,0.794150025601638,0.798280423280423
60,150,"extreme","psis","1252",0.693333333333333,0.663576815117911,0.516705069124424,0.581862656886436
60,150,"extreme","waic","1252",0.713333333333333,0.68339653810242,0.625281618023554,0.68009438009438
60,150,"extreme","hbi","1252",0.82,0.646585997272496,0.601344086021505,0.788510045444492
120,150,"equal","bf_ps","1252",0.84,0.891689450899977,0.842527519599698,0.845406387511109
120,150,"equal","psis","1252",0.64,0.76659125188537,0.564976146149845,0.634116406056093
120,150,"equal","waic","1252",0.626666666666667,0.744197584694255,0.563650474605711,0.646137972066872
120,150,"equal","hbi","1252",0.706666666666667,0.773020498521989,0.735183428693816,0.705999301682057
120,150,"extreme","bf_ps","1252",0.96,0.941291540539661,0.916064783170046,0.92530052875033
120,150,"extreme","psis","1252",0.786666666666667,0.776503084035365,0.641729323308271,0.699028938570738
120,150,"extreme","waic","1252",0.806666666666667,0.792320261437908,0.662593984962406,0.719436481941649
120,150,"extreme","hbi","1252",0.873333333333333,0.752109866502992,0.730145439355966,0.847785848822118
60,300,"equal","bf_ps","1252",0.84,0.899998975408086,0.853069781371668,0.8520056121476
60,300,"equal","psis","1252",0.566666666666667,0.735024207904877,0.529885558187445,0.503922311737586
60,300,"equal","waic","1252",0.536666666666667,0.716347743916844,0.499826658317224,0.468589460375448
60,300,"equal","hbi","1252",0.793333333333333,0.858912374222608,0.809002196266347,0.810477215477466
60,300,"extreme","bf_ps","1252",0.896666666666667,0.878542876572433,0.806850160012478,0.818887174685188
60,300,"extreme","psis","1252",0.713333333333333,0.66785422655916,0.508488121048935,0.577257485466441
60,300,"extreme","waic","1252",0.706666666666667,0.668953824252774,0.482148128543529,0.55027050345342
60,300,"extreme","hbi","1252",0.856666666666667,0.853505385084332,0.749161497502939,0.738813928084084
120,300,"equal","bf_ps","1252",0.806666666666667,0.886299208386821,0.828645758057523,0.820698589549929
120,300,"equal","psis","1252",0.53,0.662568886110076,0.5010148582904,0.541634140996042
120,300,"equal","waic","1252",0.536666666666667,0.716388827789872,0.505593908735191,0.470124211438483
120,300,"equal","hbi","1252",0.72,0.79290194169449,0.744505757818451,0.711566130089275
120,300,"extreme","bf_ps","1252",0.886666666666667,0.887115715851558,0.790328579656903,0.808597334453638
120,300,"extreme","psis","1252",0.686666666666667,0.74826071171585,0.501875726376717,0.498076944789391
120,300,"extreme","waic","1252",0.706666666666667,0.750157898949995,0.509319142862964,0.519898535536887
120,300,"extreme","hbi","1252",0.853333333333333,0.878576771022545,0.742132600426441,0.74327597050382
60,150,"equal","bf_ps","1253",0.846666666666667,0.87983709273183,0.840368412811349,0.842251179741014
60,150,"equal","psis","1253",0.52,0.692857142857143,0.527684620759059,0.479684867990715
60,150,"equal","waic","1253",0.5,0.670624018838305,0.507649764711377,0.454566744730679
60,150,"equal","hbi","1253",0.76,0.82757514353259,0.743496254336975,0.732937245132367
60,150,"extreme","bf_ps","1253",0.94,0.885270869481396,0.846938775510204,0.854069551811627
60,150,"extreme","psis","1253",0.733333333333333,0.670364082248632,0.535587867685644,0.666254112783193
60,150,"extreme","waic","1253",0.72,0.679746031746032,0.531833490759558,0.657863815382612
60,150,"extreme","hbi","1253",0.886666666666667,0.842567910637218,0.76530612244898,0.858991442202046
120,150,"equal","bf_ps","1253",0.826666666666667,0.883545918367347,0.81871325605341,0.821676505887032
120,150,"equal","psis","1253",0.58,0.706790235322844,0.57037203323472,0.544658376531796
120,150,"equal","waic","1253",0.586666666666667,0.714209045815087,0.572163345370859,0.554268364347274
120,150,"equal","hbi","1253",0.786666666666667,0.83274949826674,0.772112797688245,0.764860957790761
120,150,"extreme","bf_ps","1253",0.926666666666667,0.883963133640553,0.854819466248038,0.8650173869846
120,150,"extreme","psis","1253",0.74,0.656027704820808,0.551916971916972,0.653883785591103
120,150,"extreme","waic","1253",0.753333333333333,0.653048748353096,0.550964590964591,0.653013482501434
120,150,"extreme","hbi","1253",0.846666666666667,0.8331957154235,0.738758067329496,0.733588828685961
60,300,"equal","bf_ps","1253",0.846666666666667,0.882955182072829,0.836929579083878,0.843762862144724
60,300,"equal","psis","1253",0.52,0.685892164695337,0.525798061406103,0.474112036848879
60,300,"equal","waic","1253",0.503333333333333,0.673938858014035,0.506567305480349,0.461617974403119
60,300,"equal","hbi","1253",0.806666666666667,0.86686974789916,0.788263958989686,0.786814969296721
60,300,"extreme","bf_ps","1253",0.916666666666667,0.876052239077449,0.843864541141573,0.851862863147928
60,300,"extreme","psis","1253",0.74,0.747935537851504,0.593263484739412,0.569910206812842
60,300,"extreme","waic","1253",0.7,0.678485675899278,0.506144999436239,0.541476725934522
60,300,"extreme","hbi","1253",0.873333333333333,0.838256372244871,0.768519996183769,0.862033462033462
120,300,"equal","bf_ps","1253",0.84,0.893608592601214,0.84153833780015,0.841567171396931
120,300,"equal","psis","1253",0.56,0.718508058319508,0.556454255427701,0.509050531041951
120,300,"equal","waic","1253",0.543333333333333,0.711715141836202,0.539180943593249,0.506278684060186
120,300,"equal","hbi","1253",0.78,0.829147746054944,0.771480325911844,0.755411663531507
120,300,"extreme","bf_ps","1253",0.936666666666667,0.930398495773798,0.862215320910973,0.887868329913184
120,300,"extreme","psis","1253",0.75,0.708979331615994,0.548181280417305,0.696012446873103
120,300,"extreme","waic","1253",0.723333333333333,0.749058454843029,0.550566355659523,0.587382964112524
120,300,"extreme","hbi","1253",0.9,0.910994344097792,0.797506117071334,0.814052165000332
60,150,"equal","bf_ps","1254",0.813333333333333,0.867197913648218,0.81675342201658,0.799782200516876
60,150,"equal","psis","1254",0.493333333333333,0.684819483926627,0.522246863412277,0.472113040918606
60,150,"equal","waic","1254",0.486666666666667,0.68059595633125,0.501541378421078,0.476708857389773
60,150,"equal","hbi","1254",0.76,0.835290186249939,0.751567980891289,0.733517371182301
60,150,"extreme","bf_ps","1254",0.873333333333333,0.839201293165488,0.783452136835595,0.78468794494542
60,150,"extreme","psis","1254",0.706666666666667,0.713888888888889,0.555845783289392,0.622164931573073
60,150,"extreme","waic","1254",0.7,0.696482638639501,0.523801386583342,0.590623496873497
60,150,"extreme","hbi","1254",0.806666666666667,0.793908472479901,0.735483188490707,0.71491398966482
120,150,"equal","bf_ps","1254",0.853333333333333,0.86946686946687,0.84977469248569,0.84669048397391
120,150,"equal","psis","1254",0.573333333333333,0.758772739865177,0.610231048941316,0.569400700330492
120,150,"equal","waic","1254",0.58,0.754431441506993,0.609580788837274,0.581179329202801
120,150,"equal","hbi","1254",0.746666666666667,0.754872475305912,0.749312768585695,0.718424811422755
120,150,"extreme","bf_ps","1254",0.94,0.918017152096326,0.90974025974026,0.908324673472299
120,150,"extreme","psis","1254",0.726666666666667,0.755390522631902,0.550092318337932,0.620470810947001
120,150,"extreme","waic","1254",0.733333333333333,0.748179483914778,0.540345729643975,0.612978196685672
120,150,"extreme","hbi","1254",0.866666666666667,0.884267752044638,0.846883116883117,0.833193277310924
60,300,"equal","bf_ps","1254",0.873333333333333,0.879424496476168,0.859269171688527,0.86234726448719
60,300,"equal","psis","1254",0.483333333333333,0.694595406031817,0.502618143322554,0.464411030158775
60,300,"equal","waic","1254",0.476666666666667,0.686319721865899,0.495541456568448,0.453403552294846
60,300,"equal","hbi","1254",0.82,0.86697495351158,0.802701169797944,0.798151393158041
60,300,"extreme","bf_ps","1254",0.896666666666667,0.891303630307259,0.838039944650984,0.853986317468202
60,300,"extreme","psis","1254",0.756666666666667,0.749802729024088,0.553507300319453,0.630310836549337
60,300,"extreme","waic","1254",0.746666666666667,0.737139441807219,0.550509784356596,0.619461289699533
60,300,"extreme","hbi","1254",0.86,0.859313442768412,0.805746628211327,0.809347840168907
120,300,"equal","bf_ps","1254",0.85,0.867181930167502,0.839125436197905,0.841950307791834
120,300,"equal","psis","1254",0.496666666666667,0.701854672336982,0.512417872846013,0.473944397876563
120,300,"equal","waic","1254",0.513333333333333,0.711406004709576,0.5275202615223,0.497269948072315
120,300,"equal","hbi","1254",0.773333333333333,0.69126132432016,0.75377502122183,0.836385757639869
120,300,"extreme","bf_ps","1254",0.926666666666667,0.923876622349838,0.881643356643357,0.894559909446626
120,300,"extreme","psis","1254",0.766666666666667,0.762430037570702,0.552613350504917,0.739160755092324
120,300,"extreme","waic","1254",0.743333333333333,0.701895793044799,0.515569069484732,0.67415732899518
120,300,"extreme","hbi","1254",0.876666666666667,0.887306030478695,0.829370629370629,0.834049301879672
60,150,"equal","bf_ps","1255",0.88,0.898715041572184,0.855295093922096,0.8589175530352
60,150,"equal","psis","1255",0.493333333333333,0.690221815221815,0.524317099580475,0.494822009149859
60,150,"equal","waic","1255",0.453333333333333,0.682933598659405,0.495534680474606,0.446819738911576
60,150,"equal","hbi","1255",0.76,0.811164105281752,0.740496746489478,0.722686202686203
60,150,"extreme","bf_ps","1255",0.933333333333333,0.862512827697529,0.860805860805861,0.854748603351955
60,150,"extreme","psis","1255",0.746666666666667,0.809863945578231,0.612296037296037,0.645486957264194
60,150,"extreme","waic","1255",0.733333333333333,0.803610333022098,0.571361971361971,0.596078431372549
60,150,"extreme","hbi","1255",0.853333333333333,0.844322344322344,0.794871794871795,0.773291925465838
120,150,"equal","bf_ps","1255",0.886666666666667,0.912568778267508,0.888473824312334,0.882972082220203
120,150,"equal","psis","1255",0.526666666666667,0.720684427617201,0.547406092871931,0.474931437440521
120,150,"equal","waic","1255",0.486666666666667,0.71105715013278,0.504514936409346,0.448223033360501
120,150,"equal","hbi","1255",0.813333333333333,0.838888888888889,0.808070097604259,0.791120210009675
120,150,"extreme","bf_ps","1255",0.966666666666667,0.946446811615351,0.950396825396825,0.943741769678433
120,150,"extreme","psis","1255",0.806666666666667,0.825525525525525,0.658189033189033,0.708989083258089
120,150,"extreme","waic","1255",0.773333333333333,0.792747747747748,0.632395382395382,0.69912910326347
120,150,"extreme","hbi","1255",0.906666666666667,0.909755206430398,0.878968253968254,0.853222912353347
